"site_id","survey_date","surveyor1","pit_tag_id","pit_tag_status","frog_sex","frog_state","frog_location","frog_utme","frog_utmn","total_weight","bag_weight","frog_weight","frog_svl","swab_id","swabber_name","frog_comments","swab_id_full"
14309,2014-08-06 00:00:00.000,Knapp,"900043000107986",Y,M,Healthy,outlet,748230,4303487,12.0,2.0,10.0,43.0,2150,Atkinson,,DESO2150
14221,2014-08-06 00:00:00.000,Kauffman,"900043000107987",Y,M,Healthy,fringing habitat,746342,4305517,18.0,2.0,16.0,50.0,2179,Kauffman,,DESO2179
14309,2014-08-06 00:00:00.000,Knapp,"900043000107991",Y,M,Healthy,inlet,747811,4304133,28.0,2.0,26.0,62.0,2422,Knapp,,DESO2422
14309,2014-08-06 00:00:00.000,Knapp,"900043000107996",Y,F,Healthy,fringing habitat,748036,4304088,18.0,2.0,16.0,53.0,2431,Knapp,,DESO2431
14309,2014-08-06 00:00:00.000,Knapp,"900118001029510",,M,Healthy,outlet,748268,4303474,15.0,2.0,13.0,48.0,2275,Atkinson,,DESO2275
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395757",Y,F,Healthy,fringing habitat,746360,4305566,12.0,2.0,10.0,42.0,2348,Kauffman,,DESO2348
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395762",Y,F,Healthy,fringing habitat,746346,4305492,12.0,2.0,10.0,43.0,2161,Kauffman,,DESO2161
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395782",Y,M,Healthy,fringing habitat,746342,4305492,12.0,2.0,10.0,44.0,2163,Kauffman,,DESO2163
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395783",Y,F,Healthy,fringing habitat,746360,4305517,12.0,2.0,10.0,43.0,2350,Kauffman,,DESO2350
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395805",Y,M,Healthy,fringing habitat,746346,4305492,14.0,2.0,12.0,45.0,2095,Kauffman,,DESO2095
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395809",Y,F,Healthy,fringing habitat,746331,4305428,11.0,2.0,9.0,43.0,2244,Kauffman,,DESO2244
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395813",Y,M,Healthy,fringing habitat,746329,4305454,12.0,2.0,10.0,44.0,2316,Kauffman,,DESO2316
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395832",Y,F,Healthy,fringing habitat,746346,4305492,12.0,2.0,10.0,45.0,2164,Kauffman,,DESO2164
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395842",Y,F,Healthy,fringing habitat,746329,4305454,22.0,2.0,20.0,54.0,2320,Kauffman,,DESO2320
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395843",Y,M,Healthy,fringing habitat,746405,4305458,11.0,2.0,9.0,43.0,,Kauffman,Original swab id recorded as 2249 but duplicated another id.,
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395848",Y,M,Healthy,fringing habitat,746329,4305454,15.0,2.0,13.0,48.0,2319,Kauffman,,DESO2319
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395852",Y,M,Healthy,in lake,746396,4305496,11.0,2.0,9.0,44.0,2245,Ellison,,DESO2245
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395899",Y,M,Healthy,fringing habitat,746346,4305492,13.0,2.0,11.0,48.0,2171,Kauffman,,DESO2171
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395919",Y,M,Healthy,fringing habitat,746360,4305566,15.0,2.0,13.0,48.0,2351,Kauffman,,DESO2351
14221,2014-08-06 00:00:00.000,Kauffman,"982000362395946",Y,M,Healthy,fringing habitat,746346,4305492,12.0,2.0,10.0,40.0,2166,Kauffman,,DESO2166
14309,2014-08-06 00:00:00.000,Knapp,"982000362395972",Y,F,Healthy,fringing habitat,748234,4303775,28.0,2.0,26.0,59.0,2155,Knapp,In unmapped pond 20m E of Pyramid Lake. ,DESO2155
14309,2014-08-06 00:00:00.000,Knapp,"982000362395976",Y,M,Healthy,outlet,748274,4303467,15.0,2.0,13.0,50.0,2151,Knapp,,DESO2151
14309,2014-08-06 00:00:00.000,Knapp,"982000362395989",Y,M,Healthy,outlet,748274,4303467,15.0,2.0,13.0,50.0,2154,Knapp,,DESO2154
14309,2014-08-06 00:00:00.000,Knapp,"982000362395991",,M,Healthy,inlet,747900,4304015,21.0,2.0,19.0,53.0,2428,Knapp,,DESO2428
14309,2014-08-06 00:00:00.000,Knapp,"982000362396004",,M,Healthy,outlet,748200,4303521,21.0,2.0,19.0,53.0,2149,Atkinson,,DESO2149
14309,2014-08-06 00:00:00.000,Knapp,"982000362396028",Y,F,Healthy,inlet,747821,4304090,17.0,2.0,15.0,51.0,2418,Knapp,,DESO2418
14309,2014-08-06 00:00:00.000,Knapp,"982000362396041",,M,Healthy,outlet,748258,4303477,14.0,2.0,12.0,46.0,2273,Knapp,,DESO2273
14309,2014-08-06 00:00:00.000,Knapp,"982000362396058",,M,Healthy,fringing habitat,748263,4303503,13.0,2.0,11.0,47.0,2270,Knapp,,DESO2270
14309,2014-08-06 00:00:00.000,Knapp,"982000362396072",,F,Healthy,inlet,747882,4304036,30.0,2.0,28.0,58.0,2426,Atkinson,,DESO2426
14309,2014-08-06 00:00:00.000,Knapp,"982000362396076",Y,M,Healthy,in lake,748219,4303544,15.0,2.0,13.0,48.0,2408,Knapp,,DESO2408
14309,2014-08-07 00:00:00.000,Kauffman,"118001027409",,M,Healthy,inlet,747904,4304006,17.0,2.0,15.0,49.0,2378,Atkinson,,DESO2378
14221,2014-08-07 00:00:00.000,Knapp,"118001027755",,M,Healthy,fringing habitat,746349,4305526,14.0,2.0,12.0,46.0,2289,Knapp,,DESO2289
14221,2014-08-07 00:00:00.000,Knapp,"118001027811",,M,Healthy,fringing habitat,746342,4305481,16.0,2.0,14.0,51.0,2328,Knapp,,DESO2328
14221,2014-08-07 00:00:00.000,Knapp,"118001027897",,M,Healthy,fringing habitat,746342,4305481,13.0,2.0,11.0,44.0,2327,Ellison,,DESO2327
14309,2014-08-07 00:00:00.000,Kauffman,"118001027904",,M,Healthy,inlet,747926,4303804,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"118001027922",,M,Healthy,fringing habitat,746362,4305568,13.0,2.0,11.0,48.0,2286,Ellison,,DESO2286
14307,2014-08-07 00:00:00.000,Kauffman,"118001028277",,M,Healthy,fringing habitat,747836,4303888,14.0,2.0,12.0,49.0,2384,Kauffman,,DESO2384
14309,2014-08-07 00:00:00.000,Kauffman,"118001028430",,M,Healthy,fringing habitat,748231,4303528,22.0,2.0,20.0,56.0,2390,Kauffman,,DESO2390
14221,2014-08-07 00:00:00.000,Knapp,"118001028464",,F,Healthy,fringing habitat,746430,4305573,17.0,2.0,15.0,51.0,2282,Ellison,,DESO2282
14309,2014-08-07 00:00:00.000,Kauffman,"118001028476",,M,Healthy,inlet,747820,4304125,,,,,,,,
52646,2014-08-07 00:00:00.000,Kauffman,"118001028557",,F,Healthy,inlet,747909,4304428,21.0,2.0,19.0,57.0,2367,Kauffman,,DESO2367
14221,2014-08-07 00:00:00.000,Knapp,"118001028659",,F,Healthy,fringing habitat,746349,4305526,23.0,2.0,21.0,58.0,2290,Ellison,,DESO2290
14221,2014-08-07 00:00:00.000,Knapp,"118001028944",,F,Healthy,fringing habitat,746362,4305568,23.0,2.0,21.0,56.0,2287,Knapp,,DESO2287
14309,2014-08-07 00:00:00.000,Kauffman,"118001029047",,M,Healthy,inlet,747938,4383978,18.0,2.0,16.0,51.0,2379,Kauffman,,DESO2379
14221,2014-08-07 00:00:00.000,Knapp,"118001029079",,F,Healthy,fringing habitat,746349,4305526,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"118001029116",,F,Healthy,inlet,747932,4303805,12.0,2.0,10.0,43.0,2381,Atkinson,,DESO2381
14221,2014-08-07 00:00:00.000,Knapp,"118001029141",,M,Healthy,fringing habitat,746342,4305481,15.0,2.0,13.0,48.0,2326,Knapp,,DESO2326
14221,2014-08-07 00:00:00.000,Knapp,"118001029154",,F,Healthy,fringing habitat,746342,4305481,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"118001029206",,M,Healthy,fringing habitat,746349,4305526,17.0,2.0,15.0,50.0,2291,Knapp,,DESO2291
14221,2014-08-07 00:00:00.000,Knapp,"118001029279",,M,Healthy,fringing habitat,746349,4305526,18.0,2.0,16.0,50.0,2293,Knapp,,DESO2293
14221,2014-08-07 00:00:00.000,Knapp,"118001029434",,M,Healthy,fringing habitat,746342,4305481,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"118001029536",,M,Healthy,inlet,747842,4303768,20.0,2.0,18.0,53.0,2383,Kauffman,,DESO2383
14221,2014-08-07 00:00:00.000,Knapp,"118001029543",,F,Healthy,fringing habitat,746349,4305526,20.0,2.0,18.0,54.0,2295,Knapp,,DESO2295
14309,2014-08-07 00:00:00.000,Kauffman,"118001029569",,M,Healthy,fringing habitat,748225,4303532,14.0,2.0,12.0,48.0,2387,Atkinson,,DESO2387
14309,2014-08-07 00:00:00.000,Kauffman,"118001029683",,M,Healthy,inlet,747909,4303796,23.0,2.0,21.0,57.0,2439,Atkinson,,DESO2439
54963,2014-08-07 00:00:00.000,Kauffman,"118001029722",,M,Healthy,in lake,748313,4303681,21.0,2.0,19.0,55.0,2364,Kauffman,,DESO2364
54963,2014-08-07 00:00:00.000,Kauffman,"118001029753",,F,Healthy,in lake,748313,4303681,41.0,2.0,39.0,66.0,2365,Atkinson,,DESO2365
14221,2014-08-07 00:00:00.000,Knapp,"118001029912",,M,Healthy,fringing habitat,746342,4305481,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"118001030032",,M,Healthy,inlet,747927,4303801,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"118001030042",,M,Healthy,fringing habitat,746349,4305526,17.0,2.0,15.0,52.0,2298,Ellison,,DESO2298
14221,2014-08-07 00:00:00.000,Knapp,"118001030351",,M,Healthy,fringing habitat,746342,4305481,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"118001030471",,M,Healthy,fringing habitat,746430,4305573,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"118001030514",,F,Healthy,fringing habitat,746430,4305573,26.0,2.0,24.0,56.0,2283,Knapp,,DESO2283
14221,2014-08-07 00:00:00.000,Knapp,"118001030772",,M,Healthy,fringing habitat,746342,4305481,20.0,2.0,18.0,55.0,2329,Ellison,,DESO2329
14309,2014-08-07 00:00:00.000,Kauffman,"118001031525",,F,Healthy,fringing habitat,747874,4304151,33.0,2.0,31.0,61.0,2434,Atkinson,Found it tannic pond on granite bench north of lake.,DESO2434
54962,2014-08-07 00:00:00.000,Kauffman,"118001031555",,F,Healthy,in lake,748272,4306308,15.0,2.0,13.0,50.0,2391,Kauffman,,DESO2391
14309,2014-08-07 00:00:00.000,Kauffman,"118001057508",,F,Healthy,inlet,747961,4303914,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"118001057783",,M,Healthy,outlet,748203,4303519,17.0,2.0,15.0,49.0,2441,Atkinson,,DESO2441
14221,2014-08-07 00:00:00.000,Knapp,"118001057839",,M,Healthy,fringing habitat,746430,4305573,15.0,2.0,13.0,48.0,2281,Knapp,,DESO2281
14221,2014-08-07 00:00:00.000,Knapp,"118001058030",,M,Healthy,fringing habitat,746349,4305526,14.0,2.0,12.0,49.0,2292,Ellison,,DESO2292
14309,2014-08-07 00:00:00.000,Kauffman,"118001058114",,M,Healthy,outlet,748275,4303467,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"118001059090",,M,Healthy,fringing habitat,747875,4304148,23.0,2.0,21.0,52.0,2436,Atkinson,Found it tannic pond on granite bench north of lake.,DESO2436
14221,2014-08-07 00:00:00.000,Knapp,"118001060692",,M,Healthy,fringing habitat,746430,4305573,17.0,2.0,15.0,50.0,2280,Knapp,,DESO2280
14309,2014-08-07 00:00:00.000,Kauffman,"121019050581",,M,Healthy,inlet,747822,4303751,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"121019059753",,M,Healthy,fringing habitat,746342,4305481,14.0,2.0,12.0,45.0,2299,Ellison,,DESO2299
14309,2014-08-07 00:00:00.000,Kauffman,"121019062813",,M,Healthy,fringing habitat,748268,4303500,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"121019071041",,M,Healthy,fringing habitat,746342,4305481,14.0,2.0,12.0,44.0,2297,Knapp,,DESO2297
14309,2014-08-07 00:00:00.000,Kauffman,"121019071974",,M,Healthy,inlet,747841,4303770,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"121019074306",,M,Healthy,fringing habitat,748270,4303502,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"121019075799",,M,Healthy,fringing habitat,746342,4305481,14.0,2.0,12.0,47.0,2325,Ellison,,DESO2325
14309,2014-08-07 00:00:00.000,Kauffman,"121019078954",,M,Healthy,inlet,747840,4303770,21.0,2.0,19.0,54.0,2382,Kauffman,,DESO2382
14221,2014-08-07 00:00:00.000,Knapp,"121019080248",,M,Healthy,fringing habitat,746342,4305481,14.0,2.0,12.0,46.0,2332,Ellison,,DESO2332
14221,2014-08-07 00:00:00.000,Knapp,"900043000104518",Y,F,Healthy,fringing habitat,746342,4305481,22.0,2.0,20.0,54.0,2331,Knapp,,DESO2331
54963,2014-08-07 00:00:00.000,Kauffman,"900043000104557",,F,Healthy,in lake,748313,4303681,14.0,2.0,12.0,48.0,2366,Kauffman,,DESO2366
14303,2014-08-07 00:00:00.000,Kauffman,"900043000107901",Y,M,Healthy,in lake,748250,4303988,22.0,2.0,20.0,51.0,2432,Atkinson,,DESO2432
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107902",Y,F,Healthy,in lake,748176,4303544,37.0,2.0,35.0,64.0,2440,Atkinson,,DESO2440
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107917",,F,Healthy,inlet,747854,4304071,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107920",Y,F,Healthy,inlet,747871,4304048,36.0,2.0,34.0,65.0,2371,Kauffman,,DESO2371
14221,2014-08-07 00:00:00.000,Knapp,"900043000107935",Y,M,Healthy,fringing habitat,746349,4305526,17.0,2.0,15.0,52.0,2294,Ellison,,DESO2294
14221,2014-08-07 00:00:00.000,Knapp,"900043000107936",Y,M,Healthy,fringing habitat,746342,4305481,10.0,2.0,8.0,42.0,2324,Knapp,,DESO2324
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107944",,M,Healthy,inlet,747875,4304040,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"900043000107958",Y,M,Healthy,fringing habitat,746342,4305481,15.0,2.0,13.0,49.0,2335,Knapp,,DESO2335
14221,2014-08-07 00:00:00.000,Knapp,"900043000107967",Y,M,Healthy,fringing habitat,746430,4305573,13.0,2.0,11.0,45.0,2277,Knapp,,DESO2277
14221,2014-08-07 00:00:00.000,Knapp,"900043000107970",Y,F,Healthy,fringing habitat,746362,4305568,10.0,2.0,8.0,44.0,2288,Ellison,PIT tag was not inserted,DESO2288
14221,2014-08-07 00:00:00.000,Knapp,"900043000107978",Y,M,Healthy,fringing habitat,746342,4305481,13.0,2.0,11.0,45.0,2330,Knapp,,DESO2330
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107982",,F,Healthy,inlet,747807,4304105,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"900043000107983",Y,F,Healthy,fringing habitat,746430,4305573,17.0,2.0,15.0,50.0,2276,Knapp,,DESO2276
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107985",Y,F,Healthy,inlet,747983,4303886,30.0,2.0,28.0,61.0,2349,Atkinson,"Swab id entered as 2348, but this was already in db. 2349?",DESO2349
14221,2014-08-07 00:00:00.000,Knapp,"900043000107989",Y,M,Healthy,fringing habitat,746342,4305481,10.0,2.0,8.0,43.0,2334,Ellison,,DESO2334
14309,2014-08-07 00:00:00.000,Kauffman,"900043000107991",,M,Healthy,inlet,747815,4304136,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"900043000107993",Y,M,Healthy,fringing habitat,746430,4305573,11.0,2.0,9.0,43.0,2285,Ellison,,DESO2285
14221,2014-08-07 00:00:00.000,Knapp,"900043000107999",Y,M,Healthy,fringing habitat,746430,4305573,14.0,2.0,12.0,45.0,2279,Ellison,,DESO2279
14309,2014-08-07 00:00:00.000,Kauffman,"900118001029510",,M,Healthy,outlet,748264,4303473,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395755",Y,M,Healthy,fringing habitat,748224,4303543,14.0,2.0,12.0,47.0,2389,Kauffman,,DESO2389
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395771",Y,F,Healthy,inlet,747826,4304127,12.0,2.0,10.0,46.0,2374,Kauffman,,DESO2374
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395780",Y,M,Healthy,inlet,747876,4304036,24.0,2.0,22.0,55.0,2376,Atkinson,,DESO2376
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395787",Y,F,Healthy,in lake,747830,4304111,31.0,2.0,29.0,62.0,2373,Kauffman,,DESO2373
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395788",Y,F,Healthy,inlet,747855,4304073,17.0,2.0,15.0,49.0,2370,Kauffman,,DESO2370
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395792",Y,F,Healthy,inlet,747804,4304107,20.0,2.0,18.0,53.0,2375,Kauffman,,DESO2375
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395802",Y,M,Healthy,in lake,748261,4303479,15.0,2.0,13.0,49.0,2386,Kauffman,,DESO2386
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395812",Y,M,Healthy,outlet,748260,4303478,14.0,2.0,12.0,48.0,2385,Kauffman,,DESO2385
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395819",Y,M,Healthy,fringing habitat,748224,4303543,11.0,2.0,9.0,44.0,2443,Kauffman,,DESO2443
14221,2014-08-07 00:00:00.000,Knapp,"982000362395832",,F,Healthy,fringing habitat,746342,4305481,,,,,,,,
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395833",Y,F,Healthy,inlet,747828,4304126,35.0,2.0,33.0,63.0,,Kauffman,"Original swab id = 2342, but duplicated another id.",
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395850",Y,F,Healthy,fringing habitat,747937,4304036,25.0,2.0,23.0,59.0,2437,Kauffman,Found it tannic pond on granite bench north of lake.,DESO2437
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395855",Y,F,Healthy,inlet,747836,4304099,35.0,2.0,33.0,63.0,2368,Kauffman,,DESO2368
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395871",Y,M,Healthy,fringing habitat,748227,4303532,13.0,2.0,11.0,45.0,2388,Kauffman,,DESO2388
14309,2014-08-07 00:00:00.000,Kauffman,"982000362395910",Y,M,Healthy,inlet,747823,4304087,15.0,2.0,13.0,46.0,2369,Atkinson,,DESO2369
14221,2014-08-07 00:00:00.000,Knapp,"982000362395981",Y,F,Healthy,fringing habitat,746430,4305573,25.0,2.0,23.0,57.0,2284,Knapp,,DESO2284
52646,2014-08-07 00:00:00.000,Kauffman,"982000362396003",Y,F,Healthy,fringing habitat,747890,4304474,17.0,2.0,15.0,48.0,2433,Kauffman,Pond complex linked by inlet east of Waca.,DESO2433
14309,2014-08-07 00:00:00.000,Kauffman,"982000362396014",,M,Healthy,fringing habitat,748253,4303509,13.0,2.0,11.0,48.0,2442,Atkinson,,DESO2442
14221,2014-08-07 00:00:00.000,Knapp,"982000362396019",,M,Healthy,fringing habitat,746342,4305481,19.0,2.0,17.0,54.0,2296,Ellison,,DESO2296
14309,2014-08-07 00:00:00.000,Kauffman,"982000362396042",Y,F,Healthy,fringing habitat,747880,4304151,17.0,2.0,15.0,52.0,2435,Atkinson,Found it tannic pond on granite bench north of lake.,DESO2435
14221,2014-08-07 00:00:00.000,Knapp,"982000362396053",Y,M,Healthy,fringing habitat,746342,4305481,16.0,2.0,14.0,51.0,2333,Knapp,,DESO2333
14309,2014-08-07 00:00:00.000,Kauffman,"982000362396066",,M,Healthy,inlet,747902,4304017,12.0,2.0,10.0,46.0,2377,Kauffman,,DESO2377
14309,2014-08-07 00:00:00.000,Kauffman,"982000362396076",,M,Healthy,fringing habitat,748231,4303528,,,,,,,,
14221,2014-08-07 00:00:00.000,Knapp,"982000362396079",Y,M,Healthy,fringing habitat,746430,4305573,18.0,2.0,16.0,53.0,2278,Knapp,,DESO2278
14218,2014-09-08 00:00:00.000,Kauffman,"118001030216",,F,Healthy,in lake,749603,4305755,18.0,2.0,16.0,54.0,2648,Kauffman,,DESO2648
14235,2014-09-08 00:00:00.000,Atkinson,"118001057842",,F,Healthy,in lake,750491,4305293,48.0,2.0,46.0,65.0,2528,Atkinson,,DESO2528
14235,2014-09-08 00:00:00.000,Knapp,"900043000104831",,F,Healthy,in lake,750565,4305502,24.0,2.0,22.0,57.0,2337,Knapp,,DESO2337
14235,2014-09-08 00:00:00.000,Knapp,"900043000104838",,M,Healthy,in lake,750517,4305193,18.0,2.0,16.0,53.0,2336,Knapp,,DESO2336
14235,2014-09-08 00:00:00.000,Atkinson,"900043000104852",,F,Healthy,in lake,750545,4305398,25.0,2.0,23.0,55.0,2529,Atkinson,,DESO2529
14218,2014-09-08 00:00:00.000,Kauffman,"982000362396069",,F,Healthy,in lake,749646,4305821,20.0,2.0,18.0,51.0,2649,Kauffman,,DESO2649
14221,2014-09-09 00:00:00.000,Kauffman,"118001027811",,M,Healthy,fringing habitat,746348,4305480,19.0,2.0,17.0,50.0,2665,Kauffman,,DESO2665
14221,2014-09-09 00:00:00.000,Kauffman,"118001028091",,M,Healthy,fringing habitat,746348,4305480,15.0,2.0,13.0,49.0,2643,Kauffman,,DESO2643
14221,2014-09-09 00:00:00.000,Kauffman,"118001028338",,F,Healthy,in lake,746405,4305458,16.0,2.0,14.0,50.0,2636,Kauffman,,DESO2636
14221,2014-09-09 00:00:00.000,Kauffman,"118001028547",,M,Healthy,fringing habitat,746348,4305480,13.0,2.0,11.0,45.0,2655,Kauffman,,DESO2655
14221,2014-09-09 00:00:00.000,Kauffman,"118001028586",,F,Healthy,fringing habitat,746336,4305516,20.0,2.0,18.0,51.0,2631,Kauffman,,DESO2631
14309,2014-09-09 00:00:00.000,Knapp,"118001028612",,M,Healthy,inlet,747952,4303810,25.0,2.0,23.0,55.0,2340,Knapp,,DESO2340
14221,2014-09-09 00:00:00.000,Kauffman,"118001028659",,F,Healthy,fringing habitat,746336,4305516,21.0,2.0,19.0,53.0,2629,Kauffman,,DESO2629
14277,2014-09-09 00:00:00.000,Knapp,"118001028715",,F,Healthy,in lake,748104,4304478,24.0,2.0,22.0,55.0,2465,Atkinson,Sitting 2 m from water in red heather.,DESO2465
14221,2014-09-09 00:00:00.000,Kauffman,"118001028768",,M,Healthy,fringing habitat,746348,4305480,15.0,2.0,13.0,47.0,2664,Kauffman,,DESO2664
14221,2014-09-09 00:00:00.000,Kauffman,"118001028824",,F,Healthy,fringing habitat,746348,4305480,26.0,2.0,24.0,57.0,2310,Kauffman,,DESO2310
54963,2014-09-09 00:00:00.000,Knapp,"118001028902",,F,Healthy,in lake,748310,4303679,24.0,2.0,22.0,58.0,2338,Knapp,,DESO2338
14221,2014-09-09 00:00:00.000,Kauffman,"118001028997",,M,Healthy,fringing habitat,746348,4305480,17.0,2.0,15.0,48.0,2645,Kauffman,,DESO2645
14221,2014-09-09 00:00:00.000,Kauffman,"118001029069",,F,Healthy,fringing habitat,746344,4305512,24.0,2.0,22.0,54.0,2678,Kauffman,,DESO2678
14221,2014-09-09 00:00:00.000,Kauffman,"118001029114",,F,Healthy,fringing habitat,746336,4305516,22.0,2.0,20.0,54.0,2630,Kauffman,,DESO2630
14221,2014-09-09 00:00:00.000,Kauffman,"118001029140",,M,Healthy,in lake,746437,4305469,15.0,2.0,13.0,50.0,2641,Ellison,,DESO2641
14309,2014-09-09 00:00:00.000,Knapp,"118001029350",,F,Healthy,inlet,747819,4304093,32.0,2.0,30.0,59.0,2344,Atkinson,,DESO2344
14221,2014-09-09 00:00:00.000,Kauffman,"118001029431",,F,Healthy,fringing habitat,746437,4305469,16.0,2.0,14.0,47.0,2635,Kauffman,,DESO2635
14221,2014-09-09 00:00:00.000,Kauffman,"118001029845",,M,Healthy,fringing habitat,746348,4305480,16.0,2.0,14.0,48.0,2656,Kauffman,,DESO2656
14309,2014-09-09 00:00:00.000,Knapp,"118001031257",,F,Healthy,outlet,248208,4303506,26.0,2.0,24.0,59.0,2461,Knapp,,DESO2461
14221,2014-09-09 00:00:00.000,Kauffman,"118001031359",,F,Healthy,in lake,746437,4305469,31.0,2.0,29.0,60.0,2639,Kauffman,,DESO2639
14221,2014-09-09 00:00:00.000,Kauffman,"118001031747",N,F,Healthy,fringing habitat,746348,4305480,21.0,2.0,19.0,51.0,2663,Kauffman,,DESO2663
14221,2014-09-09 00:00:00.000,Kauffman,"118001057871",,M,Healthy,fringing habitat,746348,4305480,25.0,2.0,23.0,58.0,2661,Ellison,,DESO2661
14221,2014-09-09 00:00:00.000,Kauffman,"118001057893",,F,Healthy,fringing habitat,746319,4305440,27.0,2.0,25.0,56.0,2676,Kauffman,,DESO2676
14221,2014-09-09 00:00:00.000,Kauffman,"118001058033",,F,Healthy,fringing habitat,746326,4305448,28.0,2.0,26.0,58.0,2674,Kauffman,,DESO2674
14221,2014-09-09 00:00:00.000,Kauffman,"118001058061",,F,Healthy,fringing habitat,746325,4305410,22.0,2.0,20.0,52.0,2306,Kauffman,,DESO2306
14221,2014-09-09 00:00:00.000,Kauffman,"118001058365",,F,Healthy,fringing habitat,746437,4305469,17.0,2.0,15.0,50.0,2633,Kauffman,,DESO2633
14221,2014-09-09 00:00:00.000,Kauffman,"118001058385",,F,Healthy,fringing habitat,746336,4305516,18.0,2.0,16.0,52.0,2309,Kauffman,,DESO2309
14221,2014-09-09 00:00:00.000,Kauffman,"118001059398",,F,Healthy,fringing habitat,746350,4305528,23.0,2.0,21.0,54.0,2647,Kauffman,,DESO2647
14221,2014-09-09 00:00:00.000,Kauffman,"118001065931",,M,Healthy,fringing habitat,746348,4305480,19.0,2.0,17.0,51.0,2668,Kauffman,,DESO2668
14309,2014-09-09 00:00:00.000,Knapp,"121019077386",,F,Healthy,in lake,748137,4303847,46.0,8.0,38.0,70.0,2347,Knapp,,DESO2347
14221,2014-09-09 00:00:00.000,Kauffman,"121019078579",,F,Healthy,in lake,746405,4305458,18.0,2.0,16.0,50.0,2634,Kauffman,,DESO2634
14221,2014-09-09 00:00:00.000,Kauffman,"121019079951",,F,Healthy,fringing habitat,746348,4305480,21.0,2.0,19.0,50.0,2646,Ellison,,DESO2646
14221,2014-09-09 00:00:00.000,Kauffman,"121019091438",,F,Healthy,fringing habitat,746313,4305421,20.0,2.0,18.0,52.0,2673,Kauffman,,DESO2673
14221,2014-09-09 00:00:00.000,Kauffman,"121019095671",,F,Healthy,in lake,746405,4305458,16.0,2.0,14.0,48.0,2637,Kauffman,Microbiome ,DESO2637
14221,2014-09-09 00:00:00.000,Kauffman,"121019097359",,M,Healthy,fringing habitat,746348,4305480,18.0,2.0,16.0,52.0,2671,Kauffman,,DESO2671
14309,2014-09-09 00:00:00.000,Knapp,"900043000104515",Y,M,Healthy,inlet,747825,4304791,17.0,2.0,15.0,47.0,2345,Atkinson,,DESO2345
14309,2014-09-09 00:00:00.000,Knapp,"900043000104517",Y,M,Healthy,outlet,748230,4303491,22.0,2.0,20.0,57.0,2459,Knapp,,DESO2459
